machine_type,session_id,scenario,timestamp,step,temperature,vibration,rpm,state
motor,motor-0096,healthy,2026-01-01T05:11:57+00:00,2,55.3176,1.8474,1813.6276,NORMAL
motor,motor-0096,healthy,2026-01-01T05:11:58+00:00,3,55.4782,1.7432,1819.2485,NORMAL
motor,motor-0096,healthy,2026-01-01T05:11:59+00:00,4,55.7888,1.581,1812.7589,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:00+00:00,5,56.075,1.5971,1827.9122,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:01+00:00,6,59.4817,1.7601,1823.2562,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:02+00:00,7,58.2185,1.647,1792.1495,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:03+00:00,8,57.3037,1.5934,1786.9045,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:04+00:00,9,56.5287,1.6007,1789.1473,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:05+00:00,10,55.7154,1.493,1804.7485,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:06+00:00,11,56.405,1.3351,1808.3219,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:07+00:00,12,55.4347,1.3237,1808.6789,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:08+00:00,13,55.5011,1.2934,1793.2592,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:09+00:00,14,54.7027,1.348,1760.7604,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:10+00:00,15,55.2224,1.3718,1755.8755,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:11+00:00,16,54.9536,1.4192,1772.3041,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:12+00:00,17,54.6996,1.4293,1760.0092,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:13+00:00,18,54.0206,1.3258,1774.9053,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:14+00:00,19,52.9875,1.1825,1773.5838,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:15+00:00,20,52.1689,1.1258,1777.2048,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:16+00:00,21,51.839,1.1431,1787.8321,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:17+00:00,22,53.4587,1.1902,1792.1417,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:18+00:00,23,53.5626,1.2365,1794.1085,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:19+00:00,24,53.5347,1.3299,1790.5613,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:20+00:00,25,52.8956,1.4753,1793.1968,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:21+00:00,26,52.2874,1.4765,1804.921,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:22+00:00,27,51.8939,1.4234,1820.0599,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:23+00:00,28,52.7439,1.6202,1826.4729,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:24+00:00,29,53.5348,1.6969,1841.1327,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:25+00:00,30,55.0763,1.7505,1854.5156,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:26+00:00,31,54.7037,1.8535,1819.6555,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:27+00:00,32,54.9788,1.7706,1815.6694,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:28+00:00,33,55.5562,1.593,1823.6972,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:29+00:00,34,56.0242,1.5552,1816.6162,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:30+00:00,35,56.1122,1.5249,1814.9838,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:31+00:00,36,55.9381,1.5467,1792.9486,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:32+00:00,37,55.5035,1.537,1785.9797,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:33+00:00,38,55.4888,1.3466,1784.9218,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:34+00:00,39,55.3689,1.2181,1773.9609,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:35+00:00,40,54.7549,1.1811,1761.722,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:36+00:00,41,55.0995,1.2776,1764.6244,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:37+00:00,42,55.8181,1.3858,1786.5388,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:38+00:00,43,56.6192,1.3876,1760.9787,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:39+00:00,44,54.0048,1.3913,1748.1679,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:40+00:00,45,52.4395,1.4324,1746.8262,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:41+00:00,46,52.0859,1.3619,1755.8007,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:42+00:00,47,52.5064,1.3613,1779.5999,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:43+00:00,48,52.1487,1.3101,1785.0265,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:44+00:00,49,52.0219,1.1746,1798.0944,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:45+00:00,50,51.4382,1.2349,1781.4797,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:46+00:00,51,54.0886,1.3739,1792.7961,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:47+00:00,52,53.7115,1.247,1794.0937,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:48+00:00,53,54.3841,1.2392,1794.3191,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:49+00:00,54,54.6053,1.2669,1795.854,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:50+00:00,55,55.8688,1.2155,1818.7879,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:51+00:00,56,55.5074,1.3165,1825.875,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:52+00:00,57,56.6216,1.3726,1821.0593,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:53+00:00,58,56.1743,1.3058,1804.857,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:54+00:00,59,55.5459,1.3925,1815.3697,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:55+00:00,60,56.7218,1.3072,1801.9966,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:56+00:00,61,56.0565,1.1944,1796.9107,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:57+00:00,62,56.1469,1.3517,1822.9928,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:58+00:00,63,56.912,1.3388,1807.1936,NORMAL
motor,motor-0096,healthy,2026-01-01T05:12:59+00:00,64,56.4493,1.4279,1813.9637,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:00+00:00,65,56.2075,1.3961,1812.7821,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:01+00:00,66,56.4901,1.4324,1802.4387,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:02+00:00,67,56.4606,1.4824,1781.3987,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:03+00:00,68,56.7594,1.5136,1780.2756,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:04+00:00,69,55.5765,1.4713,1797.7895,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:05+00:00,70,54.4026,1.5371,1798.0721,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:06+00:00,71,54.3245,1.3192,1799.0283,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:07+00:00,72,53.4438,1.3675,1786.7257,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:08+00:00,73,54.0532,1.459,1786.675,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:09+00:00,74,54.7329,1.2498,1783.8307,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:10+00:00,75,53.9206,1.262,1791.9677,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:11+00:00,76,53.7521,1.373,1798.515,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:12+00:00,77,54.2559,1.3846,1794.7056,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:13+00:00,78,53.9378,1.4667,1793.124,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:14+00:00,79,53.694,1.541,1814.0919,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:15+00:00,80,53.6702,1.5622,1824.285,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:16+00:00,81,53.4594,1.3406,1806.5958,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:17+00:00,82,53.0518,1.4316,1785.5478,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:18+00:00,83,53.3775,1.3615,1792.5775,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:19+00:00,84,54.1802,1.4643,1811.8794,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:20+00:00,85,53.8384,1.4381,1799.847,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:21+00:00,86,54.641,1.4478,1797.5055,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:22+00:00,87,55.6334,1.3757,1816.8611,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:23+00:00,88,56.0649,1.3808,1800.3549,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:24+00:00,89,56.1604,1.6191,1801.4484,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:25+00:00,90,55.8805,1.653,1797.6241,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:26+00:00,91,55.829,1.6511,1804.6674,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:27+00:00,92,55.0693,1.8226,1811.1231,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:28+00:00,93,56.3654,1.9669,1796.8547,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:29+00:00,94,56.4776,1.8872,1793.8819,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:30+00:00,95,55.6989,1.7996,1778.5349,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:31+00:00,96,54.9818,1.7999,1760.5849,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:32+00:00,97,54.8603,1.5991,1749.414,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:33+00:00,98,54.6329,1.5346,1752.8942,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:34+00:00,99,54.8451,1.5448,1757.6331,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:35+00:00,100,55.436,1.3577,1752.8184,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:36+00:00,101,54.3328,1.3369,1765.7713,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:37+00:00,102,54.6734,1.5952,1773.6072,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:38+00:00,103,53.8173,1.6562,1788.5251,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:39+00:00,104,53.8852,1.5714,1778.0819,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:40+00:00,105,52.5864,1.5982,1774.8079,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:41+00:00,106,53.4318,1.5101,1782.3013,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:42+00:00,107,54.9955,1.5022,1791.7283,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:43+00:00,108,55.1891,1.4058,1796.5839,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:44+00:00,109,54.7478,1.4528,1790.076,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:45+00:00,110,54.4553,1.5411,1793.8698,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:46+00:00,111,55.0197,1.5743,1804.6181,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:47+00:00,112,53.7115,1.5225,1797.7306,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:48+00:00,113,53.6343,1.4355,1799.7926,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:49+00:00,114,53.851,1.5799,1805.9543,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:50+00:00,115,54.8066,1.6719,1822.7179,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:51+00:00,116,55.7615,1.6508,1823.2413,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:52+00:00,117,55.9594,1.6756,1812.674,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:53+00:00,118,55.9688,1.5574,1816.8045,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:54+00:00,119,56.224,1.6594,1818.3031,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:55+00:00,120,57.2688,1.6475,1820.8186,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:56+00:00,121,57.7382,1.5168,1799.4601,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:57+00:00,122,58.2703,1.6031,1788.448,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:58+00:00,123,58.0178,1.3344,1788.232,NORMAL
motor,motor-0096,healthy,2026-01-01T05:13:59+00:00,124,57.8663,1.3972,1816.4942,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:00+00:00,125,56.8207,1.3603,1808.5625,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:01+00:00,126,56.5814,1.3576,1799.5896,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:02+00:00,127,55.1249,1.09,1795.2848,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:03+00:00,128,53.9516,1.0311,1761.1239,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:04+00:00,129,54.1077,1.1022,1759.8583,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:05+00:00,130,53.7908,1.205,1764.6876,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:06+00:00,131,52.4523,1.2085,1780.9812,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:07+00:00,132,53.1205,1.293,1794.0885,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:08+00:00,133,52.0594,0.9895,1801.8275,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:09+00:00,134,51.8424,1.138,1793.2337,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:10+00:00,135,52.68,1.1357,1813.5908,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:11+00:00,136,52.5157,1.131,1784.4716,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:12+00:00,137,52.1484,1.1649,1788.8916,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:13+00:00,138,53.3604,1.2824,1802.8277,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:14+00:00,139,54.1408,1.6267,1820.3056,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:15+00:00,140,53.9729,1.7594,1815.1806,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:16+00:00,141,54.1231,1.623,1820.9496,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:17+00:00,142,54.7776,1.6422,1818.9851,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:18+00:00,143,54.9854,1.8793,1807.4701,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:19+00:00,144,55.8556,1.6556,1812.8557,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:20+00:00,145,55.763,1.7004,1812.5279,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:21+00:00,146,55.6675,1.5059,1795.4981,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:22+00:00,147,55.9481,1.5761,1780.591,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:23+00:00,148,55.3509,1.6939,1781.3651,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:24+00:00,149,56.5901,1.5857,1770.7491,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:25+00:00,150,55.6759,1.4955,1782.4136,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:26+00:00,151,56.0348,1.5582,1788.0254,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:27+00:00,152,55.9926,1.4574,1777.6284,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:28+00:00,153,56.7031,1.5037,1768.8625,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:29+00:00,154,56.1711,1.3953,1762.3495,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:30+00:00,155,55.3773,1.5196,1768.9018,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:31+00:00,156,55.2906,1.6084,1788.2895,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:32+00:00,157,54.4573,1.5443,1780.5968,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:33+00:00,158,52.5008,1.5373,1783.7798,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:34+00:00,159,53.2666,1.3142,1772.6405,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:35+00:00,160,53.3461,1.2533,1795.0442,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:36+00:00,161,53.4136,1.1536,1780.8522,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:37+00:00,162,52.1992,1.237,1791.8595,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:38+00:00,163,52.3011,1.1325,1780.9985,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:39+00:00,164,53.0514,1.3063,1793.7891,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:40+00:00,165,53.5963,1.2818,1796.287,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:41+00:00,166,54.0257,1.2434,1813.5484,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:42+00:00,167,54.1112,1.3071,1811.1681,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:43+00:00,168,54.2589,1.4269,1820.6979,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:44+00:00,169,55.1524,1.5194,1805.404,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:45+00:00,170,54.1423,1.5093,1826.825,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:46+00:00,171,54.6194,1.4886,1824.4122,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:47+00:00,172,55.6892,1.6101,1827.718,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:48+00:00,173,55.9809,1.5552,1819.367,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:49+00:00,174,55.1253,1.6563,1819.6145,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:50+00:00,175,55.4418,1.4795,1843.0571,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:51+00:00,176,55.9622,1.4377,1830.3614,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:52+00:00,177,54.8624,1.3333,1826.1152,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:53+00:00,178,55.3673,1.2243,1819.4862,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:54+00:00,179,56.3421,1.2365,1807.874,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:55+00:00,180,55.7095,1.3287,1798.2293,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:56+00:00,181,55.3123,1.461,1773.7243,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:57+00:00,182,54.839,1.4539,1779.5911,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:58+00:00,183,53.9675,1.3139,1775.3712,NORMAL
motor,motor-0096,healthy,2026-01-01T05:14:59+00:00,184,54.3358,1.31,1783.5461,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:00+00:00,185,54.0742,1.1437,1800.1152,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:01+00:00,186,52.945,1.1646,1786.9676,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:02+00:00,187,52.4048,1.2066,1794.4123,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:03+00:00,188,52.8754,1.2399,1785.6111,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:04+00:00,189,53.8435,1.3717,1785.7709,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:05+00:00,190,54.3579,1.3531,1781.755,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:06+00:00,191,53.5167,1.2639,1778.0908,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:07+00:00,192,52.8054,1.4241,1784.2187,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:08+00:00,193,52.0451,1.3395,1793.7986,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:09+00:00,194,52.4354,1.4549,1782.5134,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:10+00:00,195,52.0802,1.5812,1811.1297,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:11+00:00,196,53.1015,1.5275,1800.3135,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:12+00:00,197,53.2668,1.6305,1813.102,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:13+00:00,198,54.2487,1.6535,1795.1723,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:14+00:00,199,55.6343,1.602,1802.0411,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:15+00:00,200,55.5277,1.841,1807.395,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:16+00:00,201,55.3245,1.8718,1809.0313,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:17+00:00,202,56.0025,1.7348,1803.9167,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:18+00:00,203,56.084,1.778,1800.9838,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:19+00:00,204,57.0417,1.779,1795.7868,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:20+00:00,205,56.0916,1.68,1772.2039,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:21+00:00,206,57.6467,1.8026,1785.1594,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:22+00:00,207,56.6905,1.6187,1788.7621,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:23+00:00,208,56.6852,1.6596,1782.6023,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:24+00:00,209,56.3956,1.4351,1759.0227,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:25+00:00,210,56.1493,1.3684,1765.4663,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:26+00:00,211,55.7241,1.5453,1765.5457,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:27+00:00,212,54.8635,1.229,1782.7525,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:28+00:00,213,54.465,1.3172,1766.2382,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:29+00:00,214,55.436,1.3138,1763.8533,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:30+00:00,215,54.6167,1.288,1768.7094,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:31+00:00,216,54.3916,1.4129,1778.6019,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:32+00:00,217,54.238,1.4924,1776.5302,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:33+00:00,218,54.351,1.3087,1785.7776,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:34+00:00,219,53.995,1.4492,1789.8492,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:35+00:00,220,53.4701,1.414,1773.5426,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:36+00:00,221,53.4828,1.2151,1775.9259,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:37+00:00,222,53.4773,1.1867,1787.5606,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:38+00:00,223,53.5223,1.428,1813.8645,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:39+00:00,224,55.2015,1.6547,1834.1684,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:40+00:00,225,55.6465,1.4175,1818.5795,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:41+00:00,226,56.4096,1.5721,1807.7738,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:42+00:00,227,56.8564,1.6526,1795.4955,NORMAL
motor,motor-0096,healthy,2026-01-01T05:15:43+00:00,228,56.5899,1.7546,1815.8697,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:44+00:00,0,54.7972,1.5315,1792.8128,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:45+00:00,1,54.5501,1.4658,1813.0734,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:46+00:00,2,55.797,1.5224,1822.2859,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:47+00:00,3,55.4522,1.6459,1801.8553,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:48+00:00,4,55.8219,1.7493,1803.0422,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:49+00:00,5,56.8403,1.7345,1822.0362,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:50+00:00,6,56.7772,1.7778,1833.7855,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:51+00:00,7,56.4123,1.6442,1838.6316,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:52+00:00,8,55.818,1.6822,1826.5447,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:53+00:00,9,56.0274,1.4732,1783.1638,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:54+00:00,10,56.6279,1.3944,1808.4334,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:55+00:00,11,56.5286,1.3742,1810.1246,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:56+00:00,12,57.044,1.4778,1794.893,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:57+00:00,13,56.9583,1.3643,1796.2515,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:58+00:00,14,55.8073,1.5041,1773.5981,NORMAL
motor,motor-0097,degrading,2026-01-01T05:15:59+00:00,15,56.5492,1.3853,1756.3052,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:00+00:00,16,55.6908,1.6988,1762.3909,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:01+00:00,17,55.7782,1.63,1781.4003,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:02+00:00,18,56.0024,1.6922,1759.4434,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:03+00:00,19,55.2784,1.6562,1777.0547,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:04+00:00,20,55.245,1.5775,1788.749,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:05+00:00,21,54.7722,1.3933,1787.2079,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:06+00:00,22,54.8404,1.3283,1779.3213,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:07+00:00,23,52.49,1.3528,1809.915,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:08+00:00,24,52.0616,1.5344,1803.8863,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:09+00:00,25,52.3651,1.5726,1808.7264,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:10+00:00,26,52.4498,1.6839,1803.8939,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:11+00:00,27,53.101,1.6041,1797.5475,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:12+00:00,28,52.1458,1.7338,1791.6583,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:13+00:00,29,52.9545,1.8403,1807.4865,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:14+00:00,30,53.7902,1.8373,1823.7135,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:15+00:00,31,54.4332,1.7249,1815.0241,NORMAL
motor,motor-0097,degrading,2026-01-01T05:16:16+00:00,32,54.9479,1.6038,1811.1751,NORMAL
