session_id,scenario,window_start,window_end,state,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_trend,flow_rate_mean,flow_rate_std,flow_rate_min,flow_rate_max,flow_rate_trend,vibration_mean,vibration_std,vibration_min,vibration_max,vibration_trend
pump-0085,failure,50,79,DEGRADATION,3.809143333333334,0.1640456210597799,3.5229,4.2504,-0.009303781979977834,78.48009333333333,3.336356082807842,73.0878,86.1723,-0.04494513904338319,2.3910133333333334,0.25447296612585174,1.9345,2.7861,0.02650460511679639
pump-0085,failure,60,89,FAILURE,3.716176666666667,0.14180665401250475,3.4825,4.0337,-0.0003686985539488752,77.69299,2.9119250746256045,73.0878,84.0831,0.08964206896551559,2.53775,0.1695702877865105,2.1985,2.7861,0.009509076751946554
pump-0085,failure,70,99,FAILURE,3.6986366666666664,0.177081944276905,3.3214,4.0337,-0.008395572858731992,76.61281333333334,3.571557689648719,69.8145,84.0831,-0.2201870522803131,2.6802266666666665,0.2136765748092716,2.1748,3.1625,0.006317552836484907
pump-0085,failure,80,109,FAILURE,3.720476666666667,0.20588247405309235,3.3214,4.0875,0.00922289210233581,75.36063666666668,4.155238779780158,66.4077,84.2817,-0.022837842046720666,2.8417733333333337,0.32655783350307527,2.1748,3.4548,0.028509855394883175
pump-0085,failure,90,119,FAILURE,3.7724233333333337,0.23038187961633516,3.3214,4.2265,0.005550989988876413,73.76785666666666,4.185696400177103,66.4077,84.2817,-0.016778220244718187,3.126903333333333,0.35733238353418545,2.1748,3.8985,0.028362157953281397
pump-0085,failure,100,129,FAILURE,3.6466733333333337,0.3552924935254832,2.9807,4.2265,-0.03212689655172426,72.77689666666667,4.765987130034612,63.8811,84.2817,-0.23199490545050053,3.3753900000000003,0.26872911683204953,2.865,3.8985,0.016388587319243503
pump-0085,failure,110,139,FAILURE,3.4465999999999997,0.33929903035523096,2.9807,4.2265,-0.029561735261401673,68.62661333333332,5.0710491859005105,59.7426,76.8014,-0.48987893214683065,3.59546,0.3230888366997535,3.079,4.3087,0.021387853170189024
pump-0085,failure,120,149,FAILURE,3.2092433333333332,0.2074094351491486,2.6345,3.6849,-0.009204160177975622,66.94480666666666,4.248849000371225,59.7426,74.9666,-0.12330051167964594,3.7320833333333336,0.29613489278067556,3.1722,4.3087,0.019752858731924356
pump-0085,failure,130,159,FAILURE,3.10752,0.21571047324287865,2.6345,3.5136,-0.015781668520578492,63.91850666666666,4.494671120629652,53.7099,74.9666,-0.10856925472747693,3.7090099999999997,0.3246658429318777,3.0495,4.3087,-0.007946140155728636
pump-0085,failure,140,169,FAILURE,2.8444966666666667,0.32803948693547386,2.1124,3.4371,-0.02930000000000011,61.52698333333333,6.344866768870896,50.6862,74.9666,-0.5770061179087883,3.9196366666666664,0.4746247819652442,3.0495,4.9485,0.0346084315906562
pump-0085,failure,150,179,FAILURE,2.842203333333332,0.30894094741372324,2.1124,3.2833,0.007108364849833133,58.80908,4.33758406161771,50.6862,68.4099,-0.16016231368186992,4.154583333333334,0.5358830942679778,3.0495,4.9485,0.05153755283648492
pump-0085,failure,160,189,FAILURE,2.7971566666666665,0.31071438083158553,2.1124,3.2833,0.01272932146829804,55.7247,4.115343559088758,48.2944,64.1708,-0.21723497219132493,4.481773333333334,0.23218762805589413,4.0635,4.9485,-0.0008371078976641255
pump-0085,failure,170,199,FAILURE,2.7174199999999993,0.4002042157032665,1.84,3.2833,-0.042698954393770965,53.113753333333335,5.352775599987563,42.9149,61.7117,-0.5484909454949957,4.60984,0.2802872783413474,4.0635,5.1792,0.01373494994438247
pump-0086,failure,0,29,DEGRADATION,4.39215,0.2476471787981172,3.9005,4.7463,-0.020304449388209262,88.04680666666667,3.12677071304494,82.6377,93.7051,-0.20645646273637483,1.4458433333333331,0.22647698585556597,1.0952,1.8896,-0.002167630700778673
pump-0086,failure,10,39,DEGRADATION,4.254143333333333,0.24392925433867543,3.9005,4.7463,-0.021377819799777622,86.25669666666667,2.900805306977512,80.8462,93.7051,-0.1792546162402692,1.645256666666667,0.4085369021955735,1.0952,2.2414,0.03705470522803112
pump-0086,failure,20,49,DEGRADATION,4.15814,0.15525438394239732,3.9005,4.4871,0.0028057397107896995,84.91278000000001,1.9006083851230382,80.8362,88.1888,-0.03263973303670936,1.9942133333333334,0.452619760014469,1.0952,2.6718,0.048180600667408195
pump-0086,failure,30,59,FAILURE,3.9909966666666667,0.2933431534151693,3.3858,4.3901,-0.023596952169076806,81.7808,4.617962303152044,72.1718,88.1888,-0.4253739710789785,2.2538633333333333,0.17345938906716915,1.9824,2.6718,0.007115928809788571
pump-0086,failure,40,69,FAILURE,3.877186666666666,0.30575386695110746,3.3858,4.3901,-0.020454460511679713,79.24644333333335,4.47605527867886,72.1718,88.1888,-0.36113390433815434,2.413483333333333,0.2627129981346353,1.9824,3.0249,0.015514416017797506
pump-0086,failure,50,79,FAILURE,3.790526666666666,0.24008817121123552,3.3858,4.3218,0.013951368186874294,76.51100666666666,3.357738095696102,66.6647,81.9609,-0.04655830923248293,2.5218566666666664,0.28284948138934646,1.9824,3.0249,0.024270901001112285
pump-0086,failure,60,89,FAILURE,3.821443333333333,0.2126933154933543,3.4442,4.3218,-0.0032541268075640135,74.45388,5.1147987028751505,60.6233,81.9609,-0.400336195773083,2.803943333333334,0.28552988247973077,2.0537,3.3876,0.02495615127919905
pump-0086,failure,70,99,FAILURE,3.5655900000000003,0.4478939959037927,2.6212,4.3218,-0.046800244716351594,68.37682666666666,8.2209929136706,53.1295,81.9609,-0.8900452947719711,3.2005600000000003,0.491145141209127,2.4686,4.2106,0.05078402669632921
pump-0086,failure,80,109,FAILURE,3.2506933333333334,0.3805640585003032,2.6212,3.8701,-0.03055888765294781,63.04007666666667,6.228563560494685,53.1295,75.3966,-0.4688066518353744,3.6947866666666664,0.509430255437931,2.8632,4.4609,0.054158353726362574
pump-0086,failure,90,119,FAILURE,3.157716666666666,0.2762516908947748,2.6212,3.6042,0.018721179087875368,58.465006666666675,3.5774931201362534,52.1333,68.5077,-0.1283434927697461,4.071436666666667,0.28234121848493093,3.2989,4.4609,0.021170478309232407
pump-0086,failure,100,129,FAILURE,3.17127,0.2750184250191248,2.6434,3.6042,-0.001171590656284811,57.09906666666668,3.861633655448027,50.3356,68.5077,-0.24892177975528507,4.305133333333333,0.3003635012595387,3.9423,5.1762,0.020053659621801913
pump-0086,failure,110,139,FAILURE,3.02154,0.39904380762016595,2.293,3.6042,-0.0430871190211347,55.656766666666655,3.066016266464062,49.9585,61.9808,0.005515061179087311,4.517156666666667,0.3652465730465137,3.9423,5.1762,0.033074416017797495
pump-0087,failure,0,29,NORMAL,4.60378,0.10868621930431965,4.3729,4.8052,-0.007338731924360433,88.15868999999999,3.7809783162871144,81.7329,96.5711,-0.290977953281427,1.5678000000000003,0.2194626255196998,1.2321,2.1521,-0.003751590656284795
pump-0087,failure,10,39,DEGRADATION,4.509563333333333,0.11301270572619501,4.2336,4.708,-0.008441668520578482,86.94894666666666,2.8889969673150504,81.7329,92.5631,-0.06731043381535345,1.6453333333333333,0.24113591925624753,1.3156,2.1521,0.003760978865405958
pump-0087,failure,20,49,DEGRADATION,4.5203,0.14323724841441682,4.2336,4.8779,0.006613259176863109,86.34216666666667,2.582523157990176,81.7329,91.2047,0.15077882091212294,1.678633333333333,0.21821283850609907,1.3156,2.1287,0.019374682981090047
pump-0087,failure,30,59,DEGRADATION,4.433406666666667,0.2120300700896508,4.0701,4.8779,-0.008062958843159178,85.13200666666667,3.7165026906966654,79.3927,91.2047,-0.3265380645161304,1.8223500000000001,0.15604270302281573,1.4802,2.1287,0.008194060066740803
pump-0087,failure,40,69,DEGRADATION,4.334726666666667,0.2644514094414238,3.9678,4.8779,-0.022629677419354982,82.41826,3.978775517551432,76.538,90.6848,-0.36018117908787856,1.92276,0.18217250176686936,1.6591,2.4033,0.015079777530589502
pump-0087,failure,50,79,DEGRADATION,4.152876666666667,0.14288780373270332,3.9611,4.5096,-0.0065977085650724306,80.55801666666667,2.0233767881247986,76.538,84.2387,0.07728175750834021,2.202033333333333,0.3575049653112838,1.7709,2.835,0.03749130144605113
pump-0087,failure,60,89,DEGRADATION,4.11167,0.10731140712897205,3.9089,4.3327,-4.171301446062333e-05,79.58503999999999,2.5638587045831276,74.747,84.2387,-0.06609103448276046,2.419073333333334,0.2952915654437529,1.7919,2.835,0.02417690767519461
pump-0087,failure,70,99,FAILURE,3.9878833333333334,0.245512115224936,3.2274,4.3001,-0.014084071190211432,77.15072,4.683369351111798,66.6107,84.2387,-0.4558017352614026,2.6759399999999998,0.22749725800545378,2.2636,3.3075,0.013023492769744117
pump-0087,failure,80,109,FAILURE,3.938916666666666,0.23992624850612373,3.2274,4.3001,-0.007102936596218132,75.49069000000001,3.692305374816662,66.6107,82.7592,-0.09119944382647614,2.782153333333333,0.2623841823653925,2.3802,3.3075,0.021133837597330354
pump-0087,failure,90,119,FAILURE,3.8547166666666666,0.2083472231369761,3.2274,4.2434,0.006168921023359179,75.47168000000002,3.7666884955178705,66.6107,82.7592,0.1761725917686305,2.972353333333333,0.3061770367323817,2.374,3.6452,0.011321557285873161
pump-0087,failure,100,129,FAILURE,3.7149066666666664,0.3174364817653376,3.0016,4.106,-0.030346028921023473,75.40614000000001,4.201489668724655,64.7974,82.7592,-0.3029767296996685,3.0968166666666668,0.2875754313605775,2.374,3.6452,0.00934925472747488
pump-0087,failure,110,139,FAILURE,3.51254,0.3178681777089364,3.0016,4.0786,-0.02443185761957736,73.26271999999999,4.651420986852656,64.7974,80.5356,-0.38607661846496155,3.1622766666666675,0.3062115104339192,2.374,3.6452,0.0009665183537263016
pump-0087,failure,120,149,FAILURE,3.4225433333333326,0.2212672421655667,3.0016,3.7759,0.012242780867630657,70.64529,3.809083361155717,64.7974,79.1386,-0.16576634037819946,3.312543333333333,0.3054548790283472,2.5918,3.9087,0.01953239154616229
pump-0087,failure,130,159,FAILURE,3.354909999999999,0.2552968668694023,2.9313,3.7759,-0.008081935483871063,67.24687333333333,4.925400288906024,57.6151,75.8959,-0.40840360400444997,3.4124533333333336,0.31326646775903455,2.5918,3.9087,0.018769121245828673
pump-0087,failure,140,169,FAILURE,3.2276533333333335,0.308732877779841,2.6628,3.7759,-0.028779354838709758,65.95016,4.201798512430918,57.6151,74.1173,-0.17143755283648654,3.69466,0.33161225309086517,3.1755,4.508,0.023732725250278065
pump-0087,failure,150,179,FAILURE,3.1094133333333334,0.21056736488723882,2.6628,3.7482,0.00692961067853166,63.03949333333335,3.576943245466567,54.5893,69.4931,-0.06380431590656471,3.9032700000000005,0.36234116993978666,3.1755,4.508,0.03194818687430474
pump-0087,failure,160,189,FAILURE,3.1794733333333336,0.287857074411745,2.6628,3.8965,0.013508476084538283,61.67910666666666,4.616165426407026,50.6727,69.4931,-0.39113806451613076,4.2869633333333335,0.4030249781203255,3.7379,5.0778,0.03594302558398211
pump-0087,failure,170,199,FAILURE,3.070943333333333,0.39187304805113726,2.4307,3.8965,-0.0322136818687431,58.03393333333334,4.141315694585747,47.9388,65.0614,-0.22078037819799876,4.383713333333333,0.34669769130404593,3.8476,5.0778,0.009488320355950958
pump-0087,failure,180,209,FAILURE,2.8713699999999998,0.4054962532913632,2.3206,3.8965,-0.037440244716351594,55.35775666666666,4.696603807482121,47.5634,65.0614,-0.22507156840934484,4.582406666666667,0.38017123855207957,3.8476,5.2081,0.01002883203559501
pump-0087,failure,190,219,FAILURE,2.6205699999999994,0.17083271183626783,2.3206,3.0309,-0.005509254727475022,55.21359666666667,4.604925072534357,47.5634,66.0299,0.0900812235817553,4.573583333333334,0.3241166560394918,3.8476,5.2081,0.01772527252502776
pump-0088,failure,0,29,NORMAL,4.445063333333334,0.11000445895003018,4.2649,4.725,-0.006193303670745367,89.08004000000001,3.096468073100921,83.5911,94.708,-0.19509454949944677,1.4676233333333333,0.2045047019562685,1.1404,1.8255,-0.013829032258064543
pump-0088,failure,10,39,DEGRADATION,4.3858,0.11361721993899808,4.1465,4.661,-0.007151946607341656,87.74709666666669,1.9586442291345878,83.5911,92.1109,0.028580311457172783,1.4089000000000003,0.17936535711595294,1.1404,1.9492,0.009265317018909857
pump-0088,failure,20,49,DEGRADATION,4.336126666666668,0.09970605776759783,4.1361,4.661,-0.0005443826473860324,87.73001666666666,1.4456935244795914,84.0705,90.5527,-0.046708231368188545,1.5912600000000003,0.27619484619859697,1.1404,2.0311,0.027042847608453827
pump-0088,failure,30,59,DEGRADATION,4.26345,0.1434720780035846,3.9983,4.661,-0.009340044493882125,85.81020999999997,2.9334094695819966,80.0869,90.5527,-0.27585234705228234,1.8731666666666669,0.3189964726381086,1.316,2.4906,0.033839999999999974
pump-0088,failure,40,69,DEGRADATION,4.11304,0.20158414719416798,3.7888,4.4468,-0.020073414905450556,83.49915333333333,2.9864438007696634,78.7702,89.4688,-0.28038598442714247,2.1436699999999997,0.21727983209063223,1.7038,2.5147,0.019243047830923222
pump-0088,failure,50,79,DEGRADATION,3.9902666666666664,0.12969563686655858,3.7888,4.2812,-0.007832480533926706,82.11299333333332,1.8185319383013931,78.7702,86.7384,0.012451790878752526,2.2977399999999997,0.14478848619048873,2.0517,2.5147,0.007545984427141203
pump-0088,failure,60,89,DEGRADATION,3.8740266666666665,0.11339055496625614,3.5819,4.0359,-0.005178331479421704,81.06608666666668,2.382980297545258,75.2226,86.7384,-0.12337686318131558,2.40261,0.14276898904640792,2.0631,2.6639,0.008001624026696264
pump-0088,failure,70,99,FAILURE,3.7895,0.1836704040757066,3.37,4.0359,-0.01672311457174651,79.15250666666665,3.6441298281787695,71.2597,86.7384,-0.3905351279199126,2.4700733333333336,0.20512541843684048,2.0132,2.9519,0.004892324805339198
pump-0088,failure,80,109,FAILURE,3.69789,0.17741475013838806,3.37,3.9582,-0.0044834482758621605,76.81896666666667,3.0613320423559998,69.51,82.1319,-0.13999092324805515,2.4399333333333333,0.23161321397728774,2.0132,2.9519,-0.012789276974416085
pump-0088,failure,90,119,FAILURE,3.8099633333333336,0.2759329622490861,3.37,4.3213,0.02141087875417127,75.65678333333335,3.687289895942849,69.404,82.7254,-0.03439659621802186,2.4901400000000007,0.28220831738274477,2.0132,3.0189,0.004955150166851969
pump-0088,failure,100,129,FAILURE,3.7982533333333337,0.3210370463911534,3.0004,4.3213,-0.0064056507230256824,72.27878333333334,6.216340072104772,61.6368,82.7254,-0.5142853615127934,2.510333333333333,0.2509837834513528,2.0322,3.0189,0.01568591768631811
pump-0088,failure,110,139,FAILURE,3.68312,0.3830125014495828,3.0004,4.3213,-0.03815390433815362,69.83780666666667,5.518727356068808,61.6368,82.7254,-0.3898595773081225,2.9119499999999996,0.45507683728501647,2.2816,3.7854,0.03815254727474964
pump-0088,failure,120,149,FAILURE,3.494056666666667,0.22847179210766677,3.0004,3.9417,-0.004291635150166946,66.12962666666667,3.3510191079663434,59.155,74.6472,-0.07586064516129254,3.1251000000000007,0.46728293713052843,2.3077,4.0578,0.03792956618464955
pump-0088,failure,130,159,FAILURE,3.4352900000000006,0.25955209669736823,2.8251,3.9425,-0.0005364849833148416,67.10960333333334,3.1809861345693125,59.155,74.6472,-0.034553748609567767,3.52616,0.32443200787427456,2.8323,4.128,0.01774856507230252
pump-0088,failure,140,169,FAILURE,3.3461033333333337,0.3134059417468377,2.8251,3.9425,-0.026189388209121325,65.19141666666667,3.6807772347773984,58.2211,72.1612,-0.10563334816462876,3.6968466666666666,0.3989529025948914,2.8323,4.5959,0.03411065628476082
pump-0088,failure,150,179,FAILURE,3.2312000000000003,0.2896855571132258,2.8251,3.9425,-0.013048720800889906,66.79160333333333,4.082969960660446,58.2211,73.3876,0.017759176863179734,4.015093333333334,0.29552006241351675,3.5764,4.5959,0.021778731924360372
pump-0088,failure,160,189,FAILURE,3.165833333333333,0.15524144277722865,2.845,3.5548,0.008647430478309114,65.09359,4.256149116776025,58.2211,73.3876,-0.019800289210234617,4.129136666666667,0.2640626030361403,3.6,4.5959,0.006245850945494887
pump-0088,failure,170,199,FAILURE,3.174966666666667,0.19017383509714356,2.6356,3.5548,-0.004764493882091253,62.223580000000005,6.686004060393623,52.0893,73.3876,-0.6977384649610704,4.294416666666667,0.28478764613109336,3.7387,4.8957,0.00941839822024463
pump-0088,failure,180,209,FAILURE,2.9625999999999997,0.34021454113544297,2.3093,3.5548,-0.028977085650723152,56.777803333333345,5.145917114987593,47.8541,66.4457,-0.46602529477197036,4.326163333333333,0.29777826928027423,3.7387,4.8957,0.00997715239154607
pump-0088,failure,190,219,FAILURE,2.8031633333333335,0.2810941437589114,2.3093,3.3173,-0.016973459399332664,55.80999666666666,4.086168563294417,47.8541,67.453,0.26823285873192343,4.374700000000001,0.26201942167200754,3.7387,4.8957,-0.008888275862069101
pump-0088,failure,200,229,FAILURE,2.5769499999999996,0.199649933216451,2.1871,2.9917,-0.007185828698553999,54.87156000000001,5.0380149255832904,44.744,67.453,-0.09395185761957893,4.511089999999999,0.4032954519538581,3.9362,5.4692,0.027608120133481597
pump-0089,failure,0,29,NORMAL,4.403400000000001,0.10215483346371815,4.2163,4.5832,-0.0011139933259177903,88.74136666666668,3.179508974808673,83.1294,93.7621,-0.27371991101223736,1.3535633333333335,0.21056407019136847,0.975,1.6588,-0.0012231145717464087
pump-0089,failure,10,39,DEGRADATION,4.4129933333333335,0.11020900124561307,4.2163,4.5832,-0.0038570411568410318,87.53158333333334,2.4658006721392187,83.1294,92.7809,-0.06297586206896677,1.4240199999999998,0.2630314358905921,0.975,1.8901,0.02836307007786425
pump-0089,failure,20,49,DEGRADATION,4.395040000000001,0.12620985592786851,4.0812,4.6174,0.0005823804226917458,86.73596666666667,2.1464807799952204,83.1294,92.3252,0.0763303670745247,1.66534,0.1910994062436267,1.3028,2.0743,0.01642371523915458
pump-0089,failure,30,59,DEGRADATION,4.276913333333334,0.23470621456526364,3.8438,4.6174,-0.020000756395995637,84.6545,4.663361216476089,74.8151,92.3252,-0.46263741935483893,1.8093300000000003,0.1524112138262799,1.5179,2.125,0.009591701890989963
pump-0089,failure,40,69,DEGRADATION,4.098563333333333,0.2665371412309278,3.8031,4.6174,-0.027218220244716443,81.41310333333332,4.50494931340212,74.8151,90.2433,-0.4241529032258082,2.00952,0.2497070141852914,1.5593,2.6002,0.021580111234705195
pump-0089,failure,50,79,DEGRADATION,3.918373333333333,0.11930581135142675,3.7633,4.2883,-0.007535928809788779,78.97042333333336,1.9412735159654573,74.8151,82.9024,0.024600378197995796,2.227163333333333,0.27973140627315257,1.7075,2.768,0.02715259176863177
pump-0089,failure,60,89,FAILURE,3.86587,0.06523601842540669,3.7478,3.9758,-0.001481846496106865,77.79999999999998,3.02236089329738,68.998,82.057,-0.16501076751946794,2.385796666666667,0.16586696171597548,2.0445,2.768,0.001969010011123425
pump-0089,failure,70,99,FAILURE,3.779936666666666,0.17352108898408347,3.1659,3.9758,-0.01090320355951066,74.56849333333335,5.153207918111678,65.5968,81.2669,-0.5308888097886567,2.4939966666666664,0.25823209003185915,2.0849,3.1745,0.007255951056729641
pump-0089,failure,80,109,FAILURE,3.6542000000000003,0.19113724039722516,3.1659,3.9442,-0.01388885428253629,72.43402,4.262576874880578,65.5968,80.1158,-0.10085850945495166,2.5621033333333334,0.2704907016064611,2.0849,3.1745,0.015128342602892041
pump-0089,failure,90,119,FAILURE,3.52198,0.15800003248944813,3.1659,3.8703,-0.004846451612903286,71.19145,3.8130029235717444,65.1244,80.1158,0.11075864293659406,2.7423133333333336,0.299316395289147,2.1466,3.2588,0.018727252502780813
pump-0089,failure,100,129,FAILURE,3.4936966666666667,0.11669552257429971,3.2335,3.7163,0.0006924805339265068,72.40995,3.4432168556695166,65.1244,80.1158,-0.04816273637375038,2.9065333333333334,0.34489603586523804,2.457,3.6785,0.023967563959955494
pump-0089,failure,110,139,FAILURE,3.5204400000000007,0.21737009239236818,3.1541,4.123,0.009608186874304748,68.54574000000001,6.126792362435666,54.9539,77.0126,-0.48549152391546446,3.2571999999999997,0.4662339641567669,2.457,4.0171,0.04396311457174637
pump-0089,failure,120,149,FAILURE,3.5335999999999994,0.22421954419719975,3.1541,4.123,-0.00029325917686329374,65.78597666666666,5.706235975531993,54.9539,75.299,-0.4145247830923275,3.540043333333334,0.42888965145153857,2.5419,4.2602,0.029526963292547212
pump-0089,failure,130,159,FAILURE,3.3573966666666664,0.3467593742864864,2.7186,4.123,-0.02502502780867638,62.50076,3.438515691554521,54.9539,70.104,0.00486335928809657,3.786443333333333,0.2582347287299332,3.349,4.2676,0.006487897664071095
pump-0089,failure,140,169,FAILURE,3.0947733333333334,0.3412505510943862,2.4335,3.7721,-0.03399608453837603,61.258509999999994,3.705093609825083,52.4105,66.1291,-0.2828145272525037,3.794216666666667,0.2588868054875635,3.349,4.2676,-0.0013304338153504465
pump-0089,failure,150,179,FAILURE,2.879776666666667,0.1776169036312579,2.4335,3.3308,-0.007305428253615166,58.06138666666667,4.633732421762061,48.9002,65.6495,-0.40892075639599884,3.8469033333333327,0.21748637426029443,3.3839,4.2676,0.005760333704115572
pump-0089,failure,160,189,FAILURE,2.8340633333333334,0.16021038144334537,2.4335,3.1417,0.002431835372636172,56.188513333333326,4.334207225297635,47.7431,65.0176,-0.13840511679644293,3.9065299999999996,0.1721419881957914,3.3839,4.1781,0.011321579532814138
pump-0089,failure,170,199,FAILURE,2.72131,0.271151418153523,2.0141,3.0622,-0.02030880978865414,53.72492333333333,4.514449223156193,45.4397,64.2754,-0.17687917686318252,3.9916199999999993,0.2853155684500936,3.4976,5.0761,0.010297530589543887
pump-0089,failure,180,209,FAILURE,2.5547233333333335,0.2968888452865071,2.0141,3.0622,-0.026623248053392713,53.02590333333333,4.914486672650111,44.9407,64.2754,-0.2675470745272537,4.3354066666666675,0.5245557491397417,3.4976,5.1794,0.04457112347052273
pump-0090,degrading,0,29,NORMAL,4.486149999999999,0.09022156338703063,4.2328,4.6633,-0.004093637374861105,90.08283999999999,1.9462210235222515,86.2271,93.7666,-0.15385454949944444,1.393403333333333,0.17149106776220802,1.0648,1.7034,-0.01169061179087879
pump-0090,degrading,10,39,NORMAL,4.502756666666666,0.11228458096382696,4.2328,4.6785,-0.00012215795328149122,90.14778999999999,2.3019892318528923,86.2271,95.9809,0.0700304115684079,1.42627,0.20443144270553554,1.0648,1.7201,0.01519317018909896
pump-0090,degrading,20,49,NORMAL,4.5259366666666665,0.11918302307329214,4.2328,4.7072,0.009422180200222369,89.67882333333336,2.608560812489438,86.2118,95.9809,0.05627855394883144,1.4827966666666665,0.17665583768698076,1.1717,1.7201,0.005374438264738583
pump-0090,degrading,30,59,NORMAL,4.57008,0.09899093022427191,4.342,4.7446,0.0013812235817574116,89.12653333333333,3.0150411545376214,84.4222,95.9809,-0.22710429365962384,1.4468333333333332,0.21424090542087323,1.0204,1.7201,-0.02002869855394886
pump-0090,degrading,40,69,DEGRADATION,4.509333333333333,0.13514812449884592,4.231,4.7446,-0.013098331479421714,88.03647333333333,2.3289242360559714,84.3775,93.4059,-0.02371826473859964,1.4047766666666663,0.19876264015710354,1.0204,1.8043,0.0044309899888765065
pump-0090,degrading,50,79,DEGRADATION,4.43051,0.14042170143298136,4.2164,4.7446,-0.008556863181312638,87.81365,1.965489071410302,84.1416,90.9422,0.10381608453837306,1.5210666666666668,0.2749428623469894,1.0204,1.9861,0.029128097886540572
pump-0090,degrading,60,89,DEGRADATION,4.3394200000000005,0.1112773993225939,4.1658,4.6062,-0.003447430478309354,87.05961999999998,3.3010968919840358,79.0337,90.9422,-0.21657962180200271,1.6919333333333333,0.17524427966571568,1.38,1.9861,0.009328542825361465
pump-0090,degrading,70,99,DEGRADATION,4.298836666666667,0.12532827689268258,4.0938,4.6062,-0.005168120133481656,85.84936666666667,3.4392555827614135,79.0337,90.6844,-0.1797106562847625,1.7254333333333336,0.13394995665877943,1.4699,1.9861,-0.007544115684093461
pump-0090,degrading,80,109,DEGRADATION,4.218936666666667,0.131329312501902,3.9061,4.4156,-0.004861512791991154,85.23244,3.141215325698001,79.0337,91.2474,0.10839915461623827,1.7737366666666667,0.17947310194628668,1.4699,2.1628,0.010585250278086726
pump-0090,degrading,90,119,DEGRADATION,4.244013333333333,0.14948295718538918,3.9061,4.4684,0.008038175750834172,85.99873666666667,2.393225451767737,79.1841,91.2474,0.11573087875417043,1.8274466666666667,0.18384860571193418,1.4699,2.1628,0.01249686318131254
pump-0090,degrading,100,129,DEGRADATION,4.220549999999999,0.15564918192310978,3.9061,4.4684,0.002086206896551628,84.81432000000001,3.0040810737395214,78.672,91.2474,-0.2411738820912146,1.9175666666666666,0.12279210705723538,1.6945,2.1628,-0.0008185539488320817
pump-0090,degrading,110,139,DEGRADATION,4.1951366666666665,0.15310925180696586,3.9318,4.4684,-0.013405050055617512,83.21708666666667,3.0370034685232445,77.0738,88.6772,-0.19742834260289419,1.9783933333333334,0.16579406690898874,1.6945,2.3581,0.01161672969966629
pump-0090,degrading,120,149,DEGRADATION,4.1734800000000005,0.14700024807235298,3.9318,4.4962,0.006881779755283485,82.91553666666665,2.6788095829408167,77.0738,87.4789,0.20751010011123233,2.0868066666666665,0.1839770238070202,1.7374,2.4151,0.016240311457174597
pump-0090,degrading,130,159,DEGRADATION,4.16305,0.16706570513822794,3.8508,4.4962,0.0034106117908786018,83.43455,2.3869669905202566,77.0738,87.4789,0.074116240266962,2.103606666666667,0.19414065851564655,1.6413,2.4151,-0.008880222469410544
pump-0090,degrading,140,169,DEGRADATION,4.122283333333333,0.20316426536726925,3.7516,4.4962,-0.015515216907675251,82.85970666666665,2.6293307740352656,76.7436,87.4789,-0.2313625361512807,2.1189066666666667,0.22003654080376941,1.6413,2.517,-0.000570545050055655
pump-0090,degrading,150,179,DEGRADATION,3.999283333333333,0.15799704656170702,3.7406,4.4753,-0.010753437152391663,82.50714333333333,2.3524724026271215,76.7436,86.961,0.0928969744160165,2.1766366666666666,0.2505027404817937,1.6413,2.5288,0.01914836484983308
pump-0090,degrading,160,189,DEGRADATION,3.9659033333333324,0.10132310524039202,3.7406,4.1777,0.004810344827586094,80.84305999999998,3.501100718878753,73.8692,86.961,-0.12496302558398498,2.2419266666666666,0.18529063105174948,1.8983,2.5288,-0.0004180645161291056
pump-0090,degrading,170,199,DEGRADATION,3.914893333333333,0.13453435728054333,3.6033,4.1777,-0.006788743047831006,80.00415,3.801143763811974,73.8692,86.961,-0.3452683648498345,2.207063333333333,0.2400081616436315,1.7679,2.5878,-0.011108498331479495
pump-0090,degrading,180,209,DEGRADATION,3.8787466666666663,0.14946000074341703,3.6033,4.1777,-0.010399777530589615,77.16932,2.168008904102257,73.8692,82.179,-0.11129681868743245,2.219536666666666,0.24376246837626356,1.7679,2.5878,0.01379922135706333
pump-0090,degrading,190,219,DEGRADATION,3.83871,0.11929765672468168,3.6033,4.0737,0.005763670745272469,77.34357999999999,1.9473336446536333,74.002,81.9287,0.05039568409343597,2.2947,0.25269876401227875,1.7679,2.648,0.014247875417130115
pump-0090,degrading,200,229,DEGRADATION,3.81515,0.16014230286425463,3.4796,4.0737,-0.005339377085650824,76.74649,2.2783798005527234,72.4813,81.9287,-0.02464260289210442,2.3281599999999996,0.15302,2.1013,2.648,-0.013396974416017829
pump-0090,degrading,210,239,DEGRADATION,3.7650966666666665,0.1734514696456107,3.4796,4.0737,-0.010937285873192542,76.62221,2.275564785183377,72.4813,81.9287,-0.11473150166852185,2.44785,0.2913649896035326,2.1013,3.022,0.017377997775305846
pump-0090,degrading,220,249,DEGRADATION,3.7486800000000002,0.15434034123758228,3.4796,4.0359,0.005510211345939862,76.81355666666667,2.3162194594760557,72.4813,81.2532,0.14502529477196646,2.534213333333333,0.29066276190037743,2.1013,3.022,0.02033054505005553
